dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1826-07-01,28.697,1.294,Dhaka,Bangladesh,23.31N,90.00E
1826-08-01,27.67,1.311,Dhaka,Bangladesh,23.31N,90.00E
1826-09-01,27.506,1.824,Dhaka,Bangladesh,23.31N,90.00E
1826-10-01,26.373,2.033,Dhaka,Bangladesh,23.31N,90.00E
1826-11-01,24.072,1.4510000000000000,Dhaka,Bangladesh,23.31N,90.00E
1826-12-01,20.71,2.226,Dhaka,Bangladesh,23.31N,90.00E
1827-01-01,19.41,2.542,Dhaka,Bangladesh,23.31N,90.00E
1827-02-01,21.838,1.639,Dhaka,Bangladesh,23.31N,90.00E
1827-03-01,26.443,2.129,Dhaka,Bangladesh,23.31N,90.00E
1827-04-01,29.085,2.88,Dhaka,Bangladesh,23.31N,90.00E
1827-05-01,28.995,2.254,Dhaka,Bangladesh,23.31N,90.00E
1827-06-01,28.751,1.948,Dhaka,Bangladesh,23.31N,90.00E
1827-07-01,28.865,1.348,Dhaka,Bangladesh,23.31N,90.00E
1827-08-01,28.288,1.318,Dhaka,Bangladesh,23.31N,90.00E
1827-09-01,27.242000000000000,1.1740000000000000,Dhaka,Bangladesh,23.31N,90.00E
1827-10-01,26.155,1.394,Dhaka,Bangladesh,23.31N,90.00E
1827-11-01,23.97,1.504,Dhaka,Bangladesh,23.31N,90.00E
1827-12-01,18.906,2.877,Dhaka,Bangladesh,23.31N,90.00E
1828-01-01,17.159000000000000,2.556,Dhaka,Bangladesh,23.31N,90.00E
1828-02-01,20.499000000000000,2.213,Dhaka,Bangladesh,23.31N,90.00E
1828-03-01,25.974,2.212,Dhaka,Bangladesh,23.31N,90.00E
1828-04-01,28.139000000000000,2.177,Dhaka,Bangladesh,23.31N,90.00E
1828-05-01,28.824,2.256,Dhaka,Bangladesh,23.31N,90.00E
1828-06-01,29.424,2.059,Dhaka,Bangladesh,23.31N,90.00E
1828-07-01,28.76,1.408,Dhaka,Bangladesh,23.31N,90.00E
1828-08-01,28.239,1.582,Dhaka,Bangladesh,23.31N,90.00E
1828-09-01,26.439,1.176,Dhaka,Bangladesh,23.31N,90.00E
1828-10-01,26.324,1.558,Dhaka,Bangladesh,23.31N,90.00E
1828-11-01,23.743,1.703,Dhaka,Bangladesh,23.31N,90.00E
1828-12-01,19.365,2.161,Dhaka,Bangladesh,23.31N,90.00E
1829-01-01,18.151,1.84,Dhaka,Bangladesh,23.31N,90.00E
1829-02-01,20.077,2.547,Dhaka,Bangladesh,23.31N,90.00E
1829-03-01,25.526,1.837,Dhaka,Bangladesh,23.31N,90.00E
1829-04-01,27.744,1.768,Dhaka,Bangladesh,23.31N,90.00E
1829-05-01,29.024,2.827,Dhaka,Bangladesh,23.31N,90.00E
1829-06-01,28.407000000000000,2.011,Dhaka,Bangladesh,23.31N,90.00E
1829-07-01,28.398000000000000,1.43,Dhaka,Bangladesh,23.31N,90.00E
1829-08-01,28.089000000000000,1.431,Dhaka,Bangladesh,23.31N,90.00E
1829-09-01,27.096,1.507,Dhaka,Bangladesh,23.31N,90.00E
1829-10-01,26.59,1.826,Dhaka,Bangladesh,23.31N,90.00E
1829-11-01,22.704,2.431,Dhaka,Bangladesh,23.31N,90.00E
1829-12-01,18.813,3.3760000000000000,Dhaka,Bangladesh,23.31N,90.00E
1830-01-01,18.475,2.468,Dhaka,Bangladesh,23.31N,90.00E
1830-02-01,21.874000000000000,1.769,Dhaka,Bangladesh,23.31N,90.00E
1830-03-01,25.146,1.76,Dhaka,Bangladesh,23.31N,90.00E
1830-04-01,28.385,1.841,Dhaka,Bangladesh,23.31N,90.00E
1830-05-01,27.359,1.797,Dhaka,Bangladesh,23.31N,90.00E
1830-06-01,28.302,2.25,Dhaka,Bangladesh,23.31N,90.00E
1830-07-01,29.008000000000000,1.639,Dhaka,Bangladesh,23.31N,90.00E
1830-08-01,27.976,1.663,Dhaka,Bangladesh,23.31N,90.00E
1830-09-01,27.005,1.813,Dhaka,Bangladesh,23.31N,90.00E
1830-10-01,25.977,2.402,Dhaka,Bangladesh,23.31N,90.00E
1830-11-01,24.754,1.834,Dhaka,Bangladesh,23.31N,90.00E
1830-12-01,20.248,1.928,Dhaka,Bangladesh,23.31N,90.00E
1831-01-01,17.957,2.267,Dhaka,Bangladesh,23.31N,90.00E
1831-02-01,20.903000000000000,3.634,Dhaka,Bangladesh,23.31N,90.00E
1831-03-01,25.558000000000000,2.889,Dhaka,Bangladesh,23.31N,90.00E
1831-04-01,27.454,1.702,Dhaka,Bangladesh,23.31N,90.00E
1831-05-01,28.94,2.407,Dhaka,Bangladesh,23.31N,90.00E
1831-06-01,28.819000000000000,1.999,Dhaka,Bangladesh,23.31N,90.00E
1831-07-01,27.804000000000000,1.472,Dhaka,Bangladesh,23.31N,90.00E
1831-08-01,27.327,1.464,Dhaka,Bangladesh,23.31N,90.00E
1831-09-01,26.513,1.3770000000000000,Dhaka,Bangladesh,23.31N,90.00E
1831-10-01,25.652,1.594,Dhaka,Bangladesh,23.31N,90.00E
1831-11-01,22.17,3.736,Dhaka,Bangladesh,23.31N,90.00E
1831-12-01,18.423,2.998,Dhaka,Bangladesh,23.31N,90.00E
1832-01-01,17.553,1.963,Dhaka,Bangladesh,23.31N,90.00E
1832-02-01,20.145,2.165,Dhaka,Bangladesh,23.31N,90.00E
1832-03-01,25.616,2.001,Dhaka,Bangladesh,23.31N,90.00E
1832-04-01,28.255000000000000,2.869,Dhaka,Bangladesh,23.31N,90.00E
1832-05-01,28.864,2.145,Dhaka,Bangladesh,23.31N,90.00E
1832-06-01,,,Dhaka,Bangladesh,23.31N,90.00E
1832-07-01,28.465,1.972,Dhaka,Bangladesh,23.31N,90.00E
1832-08-01,27.528000000000000,1.845,Dhaka,Bangladesh,23.31N,90.00E
1832-09-01,26.743,1.866,Dhaka,Bangladesh,23.31N,90.00E
1832-10-01,26.066,1.972,Dhaka,Bangladesh,23.31N,90.00E
1832-11-01,22.357,1.491,Dhaka,Bangladesh,23.31N,90.00E
1832-12-01,,,Dhaka,Bangladesh,23.31N,90.00E
1833-01-01,18.567,2.613,Dhaka,Bangladesh,23.31N,90.00E
1833-02-01,21.379,1.534,Dhaka,Bangladesh,23.31N,90.00E
1833-03-01,25.907000000000000,3.129,Dhaka,Bangladesh,23.31N,90.00E
1833-04-01,27.443,1.538,Dhaka,Bangladesh,23.31N,90.00E
1833-05-01,27.52,1.685,Dhaka,Bangladesh,23.31N,90.00E
1833-06-01,29.401,2.744,Dhaka,Bangladesh,23.31N,90.00E
1833-07-01,28.291,1.266,Dhaka,Bangladesh,23.31N,90.00E
1833-08-01,27.743000000000000,1.867,Dhaka,Bangladesh,23.31N,90.00E
1833-09-01,27.721,1.4380000000000000,Dhaka,Bangladesh,23.31N,90.00E
1833-10-01,26.046,1.747,Dhaka,Bangladesh,23.31N,90.00E
1833-11-01,23.535,1.454,Dhaka,Bangladesh,23.31N,90.00E
1833-12-01,19.227,2.497,Dhaka,Bangladesh,23.31N,90.00E
1834-01-01,17.18,1.908,Dhaka,Bangladesh,23.31N,90.00E
1834-02-01,21.19,2.086,Dhaka,Bangladesh,23.31N,90.00E
1834-03-01,25.633000000000000,2.329,Dhaka,Bangladesh,23.31N,90.00E
1834-04-01,27.548,2.162,Dhaka,Bangladesh,23.31N,90.00E
1834-05-01,29.277,1.252,Dhaka,Bangladesh,23.31N,90.00E
1834-06-01,27.731,2.237,Dhaka,Bangladesh,23.31N,90.00E
1834-07-01,28.378,1.599,Dhaka,Bangladesh,23.31N,90.00E
1834-08-01,27.804000000000000,1.011,Dhaka,Bangladesh,23.31N,90.00E
1834-09-01,27.439,1.909,Dhaka,Bangladesh,23.31N,90.00E
1834-10-01,25.295,1.865,Dhaka,Bangladesh,23.31N,90.00E
1834-11-01,22.913,2.326,Dhaka,Bangladesh,23.31N,90.00E
1834-12-01,19.717,1.257,Dhaka,Bangladesh,23.31N,90.00E
1835-01-01,17.968,2.739,Dhaka,Bangladesh,23.31N,90.00E
1835-02-01,21.037,2.207,Dhaka,Bangladesh,23.31N,90.00E
1835-03-01,24.093000000000000,1.169,Dhaka,Bangladesh,23.31N,90.00E
1835-04-01,26.663,2.33,Dhaka,Bangladesh,23.31N,90.00E
1835-05-01,26.881,1.505,Dhaka,Bangladesh,23.31N,90.00E
1835-06-01,27.216,1.462,Dhaka,Bangladesh,23.31N,90.00E
1835-07-01,26.84,1.217,Dhaka,Bangladesh,23.31N,90.00E
1835-08-01,26.775,1.1840000000000000,Dhaka,Bangladesh,23.31N,90.00E
1835-09-01,26.255,0.906,Dhaka,Bangladesh,23.31N,90.00E
1835-10-01,25.321,1.198,Dhaka,Bangladesh,23.31N,90.00E
1835-11-01,21.225,1.5630000000000000,Dhaka,Bangladesh,23.31N,90.00E
1835-12-01,17.467,1.196,Dhaka,Bangladesh,23.31N,90.00E
1836-01-01,17.401,1.268,Dhaka,Bangladesh,23.31N,90.00E
1836-02-01,20.466000000000000,1.567,Dhaka,Bangladesh,23.31N,90.00E
1836-03-01,25.203000000000000,1.339,Dhaka,Bangladesh,23.31N,90.00E
1836-04-01,27.768,1.618,Dhaka,Bangladesh,23.31N,90.00E
1836-05-01,28.2,1.739,Dhaka,Bangladesh,23.31N,90.00E
1836-06-01,28.683000000000000,1.283,Dhaka,Bangladesh,23.31N,90.00E
1836-07-01,27.904,1.273,Dhaka,Bangladesh,23.31N,90.00E
1836-08-01,28.19,2.692,Dhaka,Bangladesh,23.31N,90.00E
1836-09-01,27.765,2.283,Dhaka,Bangladesh,23.31N,90.00E
1836-10-01,26.459,4.13,Dhaka,Bangladesh,23.31N,90.00E
1836-11-01,22.63,2.33,Dhaka,Bangladesh,23.31N,90.00E
1836-12-01,19.846,2.585,Dhaka,Bangladesh,23.31N,90.00E
1837-01-01,18.341000000000000,2.026,Dhaka,Bangladesh,23.31N,90.00E
1837-02-01,21.378,1.737,Dhaka,Bangladesh,23.31N,90.00E
1837-03-01,24.547000000000000,2.043,Dhaka,Bangladesh,23.31N,90.00E
1837-04-01,26.514000000000000,1.817,Dhaka,Bangladesh,23.31N,90.00E
1837-05-01,27.448,1.693,Dhaka,Bangladesh,23.31N,90.00E
1837-06-01,27.774,1.67,Dhaka,Bangladesh,23.31N,90.00E
1837-07-01,27.885,1.017,Dhaka,Bangladesh,23.31N,90.00E
1837-08-01,27.731,0.843,Dhaka,Bangladesh,23.31N,90.00E
1837-09-01,28.059,1.602,Dhaka,Bangladesh,23.31N,90.00E
1837-10-01,26.21,2.449,Dhaka,Bangladesh,23.31N,90.00E
1837-11-01,22.951,2.485,Dhaka,Bangladesh,23.31N,90.00E
1837-12-01,19.965,4.091,Dhaka,Bangladesh,23.31N,90.00E
1838-01-01,15.667000000000000,2.462,Dhaka,Bangladesh,23.31N,90.00E
1838-02-01,19.935,1.7080000000000000,Dhaka,Bangladesh,23.31N,90.00E
1838-03-01,24.603,1.842,Dhaka,Bangladesh,23.31N,90.00E
1838-04-01,28.653,2.513,Dhaka,Bangladesh,23.31N,90.00E
1838-05-01,27.7,1.486,Dhaka,Bangladesh,23.31N,90.00E
1838-06-01,28.641,1.765,Dhaka,Bangladesh,23.31N,90.00E
1838-07-01,28.397,2.951,Dhaka,Bangladesh,23.31N,90.00E
1838-08-01,28.107,2.551,Dhaka,Bangladesh,23.31N,90.00E
1838-09-01,27.854,1.024,Dhaka,Bangladesh,23.31N,90.00E
1838-10-01,26.431,3.04,Dhaka,Bangladesh,23.31N,90.00E
1838-11-01,23.257000000000000,2.719,Dhaka,Bangladesh,23.31N,90.00E
1838-12-01,18.935,2.015,Dhaka,Bangladesh,23.31N,90.00E
1839-01-01,18.452,1.869,Dhaka,Bangladesh,23.31N,90.00E
1839-02-01,21.929000000000000,1.822,Dhaka,Bangladesh,23.31N,90.00E
1839-03-01,23.791,2.004,Dhaka,Bangladesh,23.31N,90.00E
1839-04-01,27.892,1.818,Dhaka,Bangladesh,23.31N,90.00E
1839-05-01,28.111,1.422,Dhaka,Bangladesh,23.31N,90.00E
1839-06-01,28.047000000000000,1.344,Dhaka,Bangladesh,23.31N,90.00E
1839-07-01,28.549,2.192,Dhaka,Bangladesh,23.31N,90.00E
1839-08-01,28.377,1.554,Dhaka,Bangladesh,23.31N,90.00E
1839-09-01,27.3,1.3220000000000000,Dhaka,Bangladesh,23.31N,90.00E
1839-10-01,26.46,1.831,Dhaka,Bangladesh,23.31N,90.00E
1839-11-01,21.864,1.861,Dhaka,Bangladesh,23.31N,90.00E
1839-12-01,17.942,2.05,Dhaka,Bangladesh,23.31N,90.00E
1840-01-01,19.227,2.228,Dhaka,Bangladesh,23.31N,90.00E
1840-02-01,22.154,3.208,Dhaka,Bangladesh,23.31N,90.00E
1840-03-01,26.034000000000000,3.241,Dhaka,Bangladesh,23.31N,90.00E
1840-04-01,27.975,1.635,Dhaka,Bangladesh,23.31N,90.00E
1840-05-01,27.832,2.717,Dhaka,Bangladesh,23.31N,90.00E
1840-06-01,27.636,2.769,Dhaka,Bangladesh,23.31N,90.00E
1840-07-01,28.934,0.7880000000000000,Dhaka,Bangladesh,23.31N,90.00E
1840-08-01,27.646,1.389,Dhaka,Bangladesh,23.31N,90.00E
1840-09-01,27.491,0.8390000000000000,Dhaka,Bangladesh,23.31N,90.00E
1840-10-01,26.019000000000000,1.679,Dhaka,Bangladesh,23.31N,90.00E
1840-11-01,23.189,4.042,Dhaka,Bangladesh,23.31N,90.00E
1840-12-01,19.229,0.8640000000000000,Dhaka,Bangladesh,23.31N,90.00E
1841-01-01,19.091000000000000,3.984,Dhaka,Bangladesh,23.31N,90.00E
1841-02-01,21.085,1.425,Dhaka,Bangladesh,23.31N,90.00E
1841-03-01,25.186,3.5810000000000000,Dhaka,Bangladesh,23.31N,90.00E
1841-04-01,27.556000000000000,2.268,Dhaka,Bangladesh,23.31N,90.00E
1841-05-01,28.222,0.994,Dhaka,Bangladesh,23.31N,90.00E
1841-06-01,28.89,1.56,Dhaka,Bangladesh,23.31N,90.00E
1841-07-01,28.531,1.394,Dhaka,Bangladesh,23.31N,90.00E
1841-08-01,28.392,0.8420000000000000,Dhaka,Bangladesh,23.31N,90.00E
1841-09-01,28.107,0.983,Dhaka,Bangladesh,23.31N,90.00E
1841-10-01,26.266,1.251,Dhaka,Bangladesh,23.31N,90.00E
1841-11-01,23.758000000000000,1.95,Dhaka,Bangladesh,23.31N,90.00E
1841-12-01,19.446000000000000,2.021,Dhaka,Bangladesh,23.31N,90.00E
1842-01-01,18.196000000000000,1.63,Dhaka,Bangladesh,23.31N,90.00E
1842-02-01,21.335,1.62,Dhaka,Bangladesh,23.31N,90.00E
1842-03-01,25.2,3.279,Dhaka,Bangladesh,23.31N,90.00E
1842-04-01,27.815,1.625,Dhaka,Bangladesh,23.31N,90.00E
1842-05-01,28.842,1.274,Dhaka,Bangladesh,23.31N,90.00E
1842-06-01,28.0,1.236,Dhaka,Bangladesh,23.31N,90.00E
1842-07-01,28.376,1.709,Dhaka,Bangladesh,23.31N,90.00E
1842-08-01,27.719,1.32,Dhaka,Bangladesh,23.31N,90.00E
1842-09-01,27.127,1.138,Dhaka,Bangladesh,23.31N,90.00E
1842-10-01,25.518,1.574,Dhaka,Bangladesh,23.31N,90.00E
1842-11-01,22.668000000000000,1.305,Dhaka,Bangladesh,23.31N,90.00E
1842-12-01,19.701,1.023,Dhaka,Bangladesh,23.31N,90.00E
1843-01-01,18.685,1.404,Dhaka,Bangladesh,23.31N,90.00E
1843-02-01,21.979,1.775,Dhaka,Bangladesh,23.31N,90.00E
1843-03-01,25.211,1.484,Dhaka,Bangladesh,23.31N,90.00E
1843-04-01,27.204,1.905,Dhaka,Bangladesh,23.31N,90.00E
1843-05-01,27.834,1.127,Dhaka,Bangladesh,23.31N,90.00E
1843-06-01,28.314,0.672,Dhaka,Bangladesh,23.31N,90.00E
1843-07-01,28.828000000000000,1.171,Dhaka,Bangladesh,23.31N,90.00E
1843-08-01,28.239,1.008,Dhaka,Bangladesh,23.31N,90.00E
1843-09-01,27.77,0.8030000000000000,Dhaka,Bangladesh,23.31N,90.00E
1843-10-01,26.201,0.892,Dhaka,Bangladesh,23.31N,90.00E
1843-11-01,22.456,0.78,Dhaka,Bangladesh,23.31N,90.00E
1843-12-01,18.474,3.4610000000000000,Dhaka,Bangladesh,23.31N,90.00E
1844-01-01,17.691000000000000,1.03,Dhaka,Bangladesh,23.31N,90.00E
1844-02-01,20.253,0.975,Dhaka,Bangladesh,23.31N,90.00E
1844-03-01,25.681000000000000,1.361,Dhaka,Bangladesh,23.31N,90.00E
1844-04-01,27.617000000000000,1.064,Dhaka,Bangladesh,23.31N,90.00E
1844-05-01,27.328000000000000,1.27,Dhaka,Bangladesh,23.31N,90.00E
1844-06-01,27.814,0.975,Dhaka,Bangladesh,23.31N,90.00E
1844-07-01,27.697,1.063,Dhaka,Bangladesh,23.31N,90.00E
1844-08-01,27.488000000000000,2.556,Dhaka,Bangladesh,23.31N,90.00E
1844-09-01,27.299,0.944,Dhaka,Bangladesh,23.31N,90.00E
1844-10-01,25.477,1.19,Dhaka,Bangladesh,23.31N,90.00E
1844-11-01,22.977000000000000,1.629,Dhaka,Bangladesh,23.31N,90.00E
1844-12-01,18.729,1.416,Dhaka,Bangladesh,23.31N,90.00E
1845-01-01,17.969,1.525,Dhaka,Bangladesh,23.31N,90.00E
1845-02-01,20.486,1.938,Dhaka,Bangladesh,23.31N,90.00E
1845-03-01,25.758000000000000,1.354,Dhaka,Bangladesh,23.31N,90.00E
1845-04-01,26.929,2.825,Dhaka,Bangladesh,23.31N,90.00E
1845-05-01,28.38,0.738,Dhaka,Bangladesh,23.31N,90.00E
1845-06-01,28.12,0.933,Dhaka,Bangladesh,23.31N,90.00E
1845-07-01,28.264,0.649,Dhaka,Bangladesh,23.31N,90.00E
1845-08-01,27.885,0.852,Dhaka,Bangladesh,23.31N,90.00E
1845-09-01,27.932,1.117,Dhaka,Bangladesh,23.31N,90.00E
1845-10-01,25.664,0.843,Dhaka,Bangladesh,23.31N,90.00E
1845-11-01,22.568,0.895,Dhaka,Bangladesh,23.31N,90.00E
1845-12-01,18.254,1.796,Dhaka,Bangladesh,23.31N,90.00E
1846-01-01,19.081,1.695,Dhaka,Bangladesh,23.31N,90.00E
1846-02-01,20.698,1.122,Dhaka,Bangladesh,23.31N,90.00E
1846-03-01,25.995,2.228,Dhaka,Bangladesh,23.31N,90.00E
1846-04-01,27.934,1.957,Dhaka,Bangladesh,23.31N,90.00E
1846-05-01,28.25,1.042,Dhaka,Bangladesh,23.31N,90.00E
1846-06-01,27.675,2.893,Dhaka,Bangladesh,23.31N,90.00E
1846-07-01,28.529,2.05,Dhaka,Bangladesh,23.31N,90.00E
1846-08-01,28.269000000000000,1.349,Dhaka,Bangladesh,23.31N,90.00E
1846-09-01,27.236,2.096,Dhaka,Bangladesh,23.31N,90.00E
1846-10-01,25.333000000000000,1.369,Dhaka,Bangladesh,23.31N,90.00E
1846-11-01,23.002,1.676,Dhaka,Bangladesh,23.31N,90.00E
1846-12-01,18.311,2.2230000000000000,Dhaka,Bangladesh,23.31N,90.00E
1847-01-01,18.157,3.599,Dhaka,Bangladesh,23.31N,90.00E
1847-02-01,20.065,3.167,Dhaka,Bangladesh,23.31N,90.00E
1847-03-01,25.374000000000000,1.267,Dhaka,Bangladesh,23.31N,90.00E
1847-04-01,27.721,0.957,Dhaka,Bangladesh,23.31N,90.00E
1847-05-01,27.846,0.871,Dhaka,Bangladesh,23.31N,90.00E
1847-06-01,27.943,1.139,Dhaka,Bangladesh,23.31N,90.00E
1847-07-01,28.28,1.239,Dhaka,Bangladesh,23.31N,90.00E
1847-08-01,28.245,0.643,Dhaka,Bangladesh,23.31N,90.00E
1847-09-01,27.483,0.787,Dhaka,Bangladesh,23.31N,90.00E
1847-10-01,25.463,1.125,Dhaka,Bangladesh,23.31N,90.00E
1847-11-01,22.209,2.014,Dhaka,Bangladesh,23.31N,90.00E
1847-12-01,17.643,0.85,Dhaka,Bangladesh,23.31N,90.00E
1848-01-01,16.87,1.4270000000000000,Dhaka,Bangladesh,23.31N,90.00E
1848-02-01,21.116,1.891,Dhaka,Bangladesh,23.31N,90.00E
1848-03-01,25.268,1.008,Dhaka,Bangladesh,23.31N,90.00E
1848-04-01,26.887000000000000,2.185,Dhaka,Bangladesh,23.31N,90.00E
1848-05-01,28.035,1.214,Dhaka,Bangladesh,23.31N,90.00E
1848-06-01,27.911,1.6370000000000000,Dhaka,Bangladesh,23.31N,90.00E
1848-07-01,28.599,1.227,Dhaka,Bangladesh,23.31N,90.00E
1848-08-01,27.97,1.162,Dhaka,Bangladesh,23.31N,90.00E
1848-09-01,27.435,1.042,Dhaka,Bangladesh,23.31N,90.00E
1848-10-01,25.456,2.239,Dhaka,Bangladesh,23.31N,90.00E
1848-11-01,22.108,1.379,Dhaka,Bangladesh,23.31N,90.00E
1848-12-01,19.063,1.215,Dhaka,Bangladesh,23.31N,90.00E
1849-01-01,16.962,2.017,Dhaka,Bangladesh,23.31N,90.00E
1849-02-01,19.859,3.134,Dhaka,Bangladesh,23.31N,90.00E
1849-03-01,25.201,2.735,Dhaka,Bangladesh,23.31N,90.00E
1849-04-01,28.187000000000000,2.5580000000000000,Dhaka,Bangladesh,23.31N,90.00E
1849-05-01,28.026,0.917,Dhaka,Bangladesh,23.31N,90.00E
1849-06-01,27.994,1.331,Dhaka,Bangladesh,23.31N,90.00E
1849-07-01,28.448,0.706,Dhaka,Bangladesh,23.31N,90.00E
1849-08-01,27.876,1.345,Dhaka,Bangladesh,23.31N,90.00E
1849-09-01,28.013,1.663,Dhaka,Bangladesh,23.31N,90.00E
1849-10-01,25.931,2.166,Dhaka,Bangladesh,23.31N,90.00E
1849-11-01,22.835,1.534,Dhaka,Bangladesh,23.31N,90.00E
1849-12-01,17.178,1.91,Dhaka,Bangladesh,23.31N,90.00E
1850-01-01,17.779,2.055,Dhaka,Bangladesh,23.31N,90.00E
1850-02-01,20.294,2.737,Dhaka,Bangladesh,23.31N,90.00E
1850-03-01,24.702,3.584,Dhaka,Bangladesh,23.31N,90.00E
1850-04-01,27.755000000000000,1.338,Dhaka,Bangladesh,23.31N,90.00E
1850-05-01,27.644000000000000,0.938,Dhaka,Bangladesh,23.31N,90.00E
1850-06-01,28.751,1.248,Dhaka,Bangladesh,23.31N,90.00E
1850-07-01,28.575,0.805,Dhaka,Bangladesh,23.31N,90.00E
1850-08-01,28.358,1.123,Dhaka,Bangladesh,23.31N,90.00E
1850-09-01,28.004,0.713,Dhaka,Bangladesh,23.31N,90.00E
1850-10-01,27.922,3.948,Dhaka,Bangladesh,23.31N,90.00E
1850-11-01,24.381,4.727,Dhaka,Bangladesh,23.31N,90.00E
1850-12-01,18.596,1.48,Dhaka,Bangladesh,23.31N,90.00E
1851-01-01,17.726000000000000,1.038,Dhaka,Bangladesh,23.31N,90.00E
1851-02-01,20.045,2.302,Dhaka,Bangladesh,23.31N,90.00E
1851-03-01,24.918000000000000,1.751,Dhaka,Bangladesh,23.31N,90.00E
1851-04-01,27.433000000000000,1.349,Dhaka,Bangladesh,23.31N,90.00E
1851-05-01,28.914,1.073,Dhaka,Bangladesh,23.31N,90.00E
1851-06-01,28.418000000000000,0.986,Dhaka,Bangladesh,23.31N,90.00E
1851-07-01,28.636,1.114,Dhaka,Bangladesh,23.31N,90.00E
1851-08-01,28.691,0.909,Dhaka,Bangladesh,23.31N,90.00E
1851-09-01,28.516,1.215,Dhaka,Bangladesh,23.31N,90.00E
1851-10-01,27.003,1.356,Dhaka,Bangladesh,23.31N,90.00E
1851-11-01,22.893,1.41,Dhaka,Bangladesh,23.31N,90.00E
1851-12-01,19.272,1.834,Dhaka,Bangladesh,23.31N,90.00E
1852-01-01,18.200000000000000,1.795,Dhaka,Bangladesh,23.31N,90.00E
1852-02-01,21.971,2.557,Dhaka,Bangladesh,23.31N,90.00E
1852-03-01,24.153000000000000,1.6130000000000000,Dhaka,Bangladesh,23.31N,90.00E
1852-04-01,26.996,2.14,Dhaka,Bangladesh,23.31N,90.00E
1852-05-01,28.017,1.941,Dhaka,Bangladesh,23.31N,90.00E
1852-06-01,28.253,0.7860000000000000,Dhaka,Bangladesh,23.31N,90.00E
1852-07-01,28.293000000000000,1.155,Dhaka,Bangladesh,23.31N,90.00E
1852-08-01,28.317000000000000,1.083,Dhaka,Bangladesh,23.31N,90.00E
1852-09-01,27.966000000000000,0.754,Dhaka,Bangladesh,23.31N,90.00E
1852-10-01,25.988000000000000,1.616,Dhaka,Bangladesh,23.31N,90.00E
1852-11-01,22.055,1.22,Dhaka,Bangladesh,23.31N,90.00E
1852-12-01,18.66,2.5540000000000000,Dhaka,Bangladesh,23.31N,90.00E
1853-01-01,16.254,2.877,Dhaka,Bangladesh,23.31N,90.00E
1853-02-01,21.679000000000000,3.839,Dhaka,Bangladesh,23.31N,90.00E
1853-03-01,26.228,1.869,Dhaka,Bangladesh,23.31N,90.00E
1853-04-01,28.245,1.694,Dhaka,Bangladesh,23.31N,90.00E
1853-05-01,28.868000000000000,0.7120000000000000,Dhaka,Bangladesh,23.31N,90.00E
1853-06-01,29.229,0.868,Dhaka,Bangladesh,23.31N,90.00E
1853-07-01,29.224,1.018,Dhaka,Bangladesh,23.31N,90.00E
1853-08-01,28.692000000000000,0.6610000000000000,Dhaka,Bangladesh,23.31N,90.00E
1853-09-01,28.107,0.86,Dhaka,Bangladesh,23.31N,90.00E
1853-10-01,26.187,0.983,Dhaka,Bangladesh,23.31N,90.00E
1853-11-01,22.593000000000000,1.125,Dhaka,Bangladesh,23.31N,90.00E
1853-12-01,19.362,0.745,Dhaka,Bangladesh,23.31N,90.00E
1854-01-01,19.154,3.034,Dhaka,Bangladesh,23.31N,90.00E
1854-02-01,20.015,1.713,Dhaka,Bangladesh,23.31N,90.00E
1854-03-01,25.877,0.885,Dhaka,Bangladesh,23.31N,90.00E
1854-04-01,26.936,2.692,Dhaka,Bangladesh,23.31N,90.00E
1854-05-01,28.933000000000000,1.385,Dhaka,Bangladesh,23.31N,90.00E
1854-06-01,28.529,1.403,Dhaka,Bangladesh,23.31N,90.00E
1854-07-01,28.934,1.163,Dhaka,Bangladesh,23.31N,90.00E
1854-08-01,28.633000000000000,1.244,Dhaka,Bangladesh,23.31N,90.00E
1854-09-01,27.913,1.07,Dhaka,Bangladesh,23.31N,90.00E
1854-10-01,27.138,1.5120000000000000,Dhaka,Bangladesh,23.31N,90.00E
1854-11-01,23.408,1.439,Dhaka,Bangladesh,23.31N,90.00E
1854-12-01,19.322,1.889,Dhaka,Bangladesh,23.31N,90.00E
1855-01-01,18.605,1.959,Dhaka,Bangladesh,23.31N,90.00E
1855-02-01,21.423,1.659,Dhaka,Bangladesh,23.31N,90.00E
1855-03-01,25.515,1.716,Dhaka,Bangladesh,23.31N,90.00E
1855-04-01,28.790000000000000,1.861,Dhaka,Bangladesh,23.31N,90.00E
1855-05-01,29.276,1.485,Dhaka,Bangladesh,23.31N,90.00E
1855-06-01,28.473000000000000,1.329,Dhaka,Bangladesh,23.31N,90.00E
1855-07-01,28.468000000000000,1.15,Dhaka,Bangladesh,23.31N,90.00E
1855-08-01,28.556,1.099,Dhaka,Bangladesh,23.31N,90.00E
1855-09-01,27.883000000000000,1.064,Dhaka,Bangladesh,23.31N,90.00E
1855-10-01,26.129,1.43,Dhaka,Bangladesh,23.31N,90.00E
1855-11-01,22.805,1.398,Dhaka,Bangladesh,23.31N,90.00E
1855-12-01,18.087,1.861,Dhaka,Bangladesh,23.31N,90.00E
1856-01-01,18.28,1.609,Dhaka,Bangladesh,23.31N,90.00E
1856-02-01,20.702000000000000,1.776,Dhaka,Bangladesh,23.31N,90.00E
